"KVK ID","KVK Name","KVK Address","State Name","State LGD Code","District Name","District Name New","District LGD Code","Web Address","Landline Number","Fax Number","Email ID","Pin Code","ATARI Name","Host Institute","Latitude","Longitude"
"K0613","Ariyalur  ","Krishi Vigyan Kendra, Cholamadevi Post, Jayankondam (via.), Udayarpalayam (Taluk), Ariyalur District, Tamil Nadu   ","Tamil Nadu","=""33""","Ariyalur  ","Ariyalur","610","http://www.kvkariyalur.org","04331-290335","NA","kvk.Ariyalur@icar.gov.in","612902","ICAR-ATARI  Zone-X Hyderabad","CREED , Center for Rural Education and Economic Development (CREED), Ariyalur Dt.Patchaimalagam 23, Aranganatha Nagar (Near Chinna Market – Bus Stand) Chidambaram – 608 001Cuddalore District, Tamil Nadu","11.13706","79.40515"
"K0614","Dharmapuri","Krishi Vigyan Kendra,State Seed Farm,Papparappaty, Pennagaram TkDistt. Dharmapuri","Tamil Nadu","=""33""","Dharmapuri","Dharmapuri","571","http://www.kvkdharmapuri.org","04342-245860, 04342 248040","04342-245860","kvkdpri@tnau.ac.in","636809","ICAR-ATARI  Zone-X Hyderabad","Tamil Nadu Agricultural University  , Coimbatore, Tamil Nadu","12.219464","78.059825"
"K0615","Virudhunagar","Krishi Vigyan Kendra,Regional Research Station,Kovilangulam, Aruppukottai, Virudhunagar-District","Tamil Nadu","=""33""","Virudhunagar","Virudhunagar","597","https://tnau.ac.in/kvk-virudhunagar/","04566-220561","NA","kvkvirudhunagar@tnau.ac.in","626107","ICAR-ATARI  Zone-X Hyderabad","Tamil Nadu Agricultural University  , Coimbatore, Tamil Nadu","9.558602","78.104412"
"K0616","Karur ","Krishi Vigyan Kendra,Pulutheri, R.T.Malai Post, Kulithalai,Distt. Karur","Tamil Nadu","=""33""","Karur ","Karur","576","http://www.skvkk.org","9790020666","NA","skvkk1@gmail.com","621313","ICAR-ATARI  Zone-X Hyderabad","Saraswati Foundation for Rural Development and Training , Saraswathi Foundation for Rural Development and Training, R.T.Malai, Pulutheri, Kulithalai, Karur - 621 313","10.729138","78.418347"
"K0617","Perambalur  ","Krishi Vigyan Kendra,Valikandapuram, Perambalur Dist.","Tamil Nadu","=""33""","Perambalur  ","Perambalur","581","http://www.roeverkvk.res.in","04328-291157","NA","kvkpblr@rediffmail.com","621115","ICAR-ATARI  Zone-X Hyderabad","St John Educational Trust , St. John Sangam Trust Roever Campus, Perambalur – 621212","11.30913","78.915855"
"K0618","Pudukkottai","Krishi Vigyan Kendra,National Pulse Research Centre Campus,Vamban Colony,Distt. Pudukottai","Tamil Nadu","=""33""","Pudukkottai","Pudukkottai","582","https://tnau.ac.in/kvk-pudukottai/","04322 - 290321","NA","kvkvamban@tnau.ac.in","622303","ICAR-ATARI  Zone-X Hyderabad","Tamil Nadu Agricultural University  , Coimbatore, Tamil Nadu","11.3","78.902084"
"K0619","Ramanathapuram","ICAR - Krishi Vigyan Kendra, Kuyavankudi (Agrl. Farm), Ramanathapuram","Tamil Nadu","=""33""","Ramanathapuram","Ramanathapuram","583","http://www.kvkramnad.in","NA","NA","ramnadkvk@tnau.ac.in","623536","ICAR-ATARI  Zone-X Hyderabad","Tamil Nadu Agricultural University  , Coimbatore, Tamil Nadu","9.363872","78.869866"
"K0620","Kanyakumari","Krishi Vigyan Kendra, Agriculture Research Station, Thirupathisaram, Kanyakumari District","Tamil Nadu","=""33""","Kanniyakumari","Kanniyakumari","575"," tnau.ac.in/kvk-kanyakumari","04652-275759","04652-275758","kvkppi@tnau.ac.in","629901","ICAR-ATARI  Zone-X Hyderabad","Tamil Nadu Agricultural University  , Coimbatore, Tamil Nadu","8.210535","77.452455"
"K0621","Villupuram 1","Krishi Vigyan Kendra,Oilseeds Research Station, Tindivanam,Distt. Villupuram","Tamil Nadu","=""33""","Viluppuram","Viluppuram","596","https://tnau.ac.in/site/kvk-villupuram/","04147-250001","NA","kvktvm@tnau.ac.in","604102","ICAR-ATARI  Zone-X Hyderabad","Tamil Nadu Agricultural University  , Coimbatore, Tamil Nadu","12.236884","79.649951"
"K0622","Madurai","Krishi Vigyan Kendra, Agricultural College & Research Institute, Madurai","Tamil Nadu","=""33""","Madurai","Madurai","578","http://www.kvkmdu.org/","0452-2422955","NA","kvkmdu@tnau.ac.in","625104","ICAR-ATARI  Zone-X Hyderabad","Tamil Nadu Agricultural University  , Coimbatore, Tamil Nadu","9.969856","78.203998"
"K0623","Vellore"," Krishi Vigyan Kendra, Vellore District ","Tamil Nadu","=""33""","Vellore","Vellore","595","http://kvkvellore.org/","0416-2900142","NA","kvkvrinjipuram@tnau.ac.in","632104","ICAR-ATARI  Zone-X Hyderabad","Tamil Nadu Agricultural University  , Coimbatore, Tamil Nadu","12.921452","79.010225"
"K0624","Thiruvarur","Krishi Vigyan Kendra, Needamangalam Taluk, Thiruvarur","Tamil Nadu","=""33""","Thiruvarur","Thiruvarur","590","http://www.kvkthiruvarur.com","04367 260666","04367 261444","kvkndm@tnau.ac.in","614404","ICAR-ATARI  Zone-X Hyderabad","Tamil Nadu Agricultural University  , Coimbatore, Tamil Nadu","10.772139","79.408559"
"K0625","Thiruvallur","Krishi Vigyan Kendra,Tirur, Tiruvallur District","Tamil Nadu","=""33""","Thiruvallur","Thiruvallur","589","http://www.kvktirur.org","044-27620705","044-27620705","kvktirur@tnau.ac.in","602025","ICAR-ATARI  Zone-X Hyderabad","Tamil Nadu Agricultural University  , Coimbatore, Tamil Nadu","13.118405","79.957076"
"K0626","Nagapattinam  ","Krishi Vigyan Kendra, Sikkal, Nagapattinam District","Tamil Nadu","=""33""","Nagapattinam  ","Nagapattinam","579","www.kvknagapattinam.co.in","04365 299806","04365 299806","kvksikkal@tnfu.ac.in","611108","ICAR-ATARI  Zone-X Hyderabad","Tamil Nadu Dr.J.Jayalalithaa Fisheries University , Vettar River View Campus, Nagapattinam","10.754979","79.799353"
"K0627","Namakkal   ","Krishi Vigyan Kendra,Veterinary College & Research Institute,Distt. Namakkal","Tamil Nadu","=""33""","Namakkal   ","Namakkal","580","http://www.kvknamakkal.com","4286266144","4286266650","kvk.namakkal2004@gmail.com","637002","ICAR-ATARI  Zone-X Hyderabad","Tamil Nadu Veterinary and Animal Sciences University , Madhavaram Milk Colony Chennai,Tamil Nadu","11.154987","78.161845"
"K0628","Sivaganga","Krishi Vigyan Kendra,Kundrakudi,Distt. Shivagangai","Tamil Nadu","=""33""","Sivaganga","Sivaganga","585","http://www.kvksivaganga.in","04577-264288","04577-264288","kvk-kundrakudi@tanuvas.org.in","630206","ICAR-ATARI  Zone-X Hyderabad","Tamil Nadu Veterinary and Animal Sciences University , Madhavaram Milk Colony Chennai,Tamil Nadu","10.112801","78.698483"
"K0630","Thoothukudi","ICAR - KVK Thoothukudi, Mudivaithanendal Post, Vagaikulam, Thoothukudi Dist, Tamilnadu","Tamil Nadu","=""33""","Thoothukkudi","Thoothukkudi","594","http://www.scadkvk.org","0461 - 2269306","0461 - 2269306","pcscadkvk@gmail.com","628102","ICAR-ATARI  Zone-X Hyderabad","SCAD , Social Change And Development (SCAD) 103A1, North Bypass Road, Vannarpettai, Tirunelveli – 627003, Tamilnadu","8.736959","78.014517"
"K0631","Salem","Krishi Vigyan Kendra,Sandhiyur, Mallur via, Salem Dist.","Tamil Nadu","=""33""","Salem","Salem","584","https://tnau.ac.in/kvk-salem/","0427-2422550","0427 2422269","kvkmallur@tnau.ac.in","636203","ICAR-ATARI  Zone-X Hyderabad","Tamil Nadu Agricultural University  , Coimbatore, Tamil Nadu","11.567121","78.140291"
"K0632","Theni  ","Krishi Vigyan Kendra,Kamatchipuram, Theni District ","Tamil Nadu","=""33""","Theni  ","Theni","588","www.kvktheni.org.in","4546247564","4546247564","cendectkvk@rediffmail.com","625520","ICAR-ATARI  Zone-X Hyderabad","Centre for Deve. & Communication Trust , Centre for Development and Education Trust (CENDECT), Kamatchipuram (S.O), Theni District Tamil Nadu – 625 520","9.866695","77.453109"
"K0633","Tirunelveli ","Krishi Vigyan Kendra,Urmelalagian, Ayikudi (Po), Kadayanallur (Tk.)","Tamil Nadu","=""33""","Tirunelveli ","Tirunelveli","592","http://www.rvskvk.org/","4633292500","NA","tirunelvelikvk@gmail.com","627852","ICAR-ATARI  Zone-X Hyderabad","RVS Education Trust , RVS Educational Trust, 242, B Trichy Road Sulur, Coimbatore District – 641402","9.0779","77.3452"
"K0634","Krishnagiri","ICAR - Krishi Vigyan Kendra, Elumichangiri, Mallinayanapalli (PO) Krishnagiri Taluk & District","Tamil Nadu","=""33""","Krishnagiri","Krishnagiri","577","http://www.krishnagirikvk.org/","4343291944","NA","drperumalkvk@gmail.com","635120","ICAR-ATARI  Zone-X Hyderabad","Tamilnadu Board of Rural Development , Tamil Nadu Board of Rural Development 24, IInd Floor Crescent Park Street, T.Nagar Chennai – 600 01","12.577748","78.264821"
"K0635","Tiruvannamalai","Senior Scientist and Head, ICAR Krishi Vigyan Kendra, Kilnelli Village,Chithathur Post Vembakkam taluk, Tiruvannamalai District Tamil Nadu","Tamil Nadu","=""33""","Tiruvannamalai","Tiruvannamalai","593","http://www.kvkthiruvannamalai.com","6384093303","NA","kvktvmalai91@gmail.com","604410","ICAR-ATARI  Zone-X Hyderabad","Tamilnadu Board of Rural Development , Tamil Nadu Board of Rural Development 24, IInd Floor Crescent Park Street, T.Nagar Chennai – 600 01","12.750205","79.615095"
"K0636","Erode","Krishi Vigyan Kendra, 272 Perumal Nagar, Puduvalliampalayam Road, Kalingiyam Post, Gobichettipalayam Taluk","Tamil Nadu","=""33""","Erode","Erode","573","http://www.myradakvk.org","9486077454","NA","myradakvk@gmail.com","638453","ICAR-ATARI  Zone-X Hyderabad","MYRADA , MYRADA, No.2 Service Road, Domlur Layout, Bangalore – 560 071","11.454069","77.398657"
"K0637","Dindigul","Krishi Vigyan Kendra,Gandhigram Rural Institute(Deemed to be   University), Gandhigram","Tamil Nadu","=""33""","Dindigul","Dindigul","572","http://icarkvkdindigul.org/","0451 -2452168","0451-2454466","kvkdindigulpc@gmail.com","624302","ICAR-ATARI  Zone-X Hyderabad","Gandhigram Rural Institute ,  Gandhigram, DindigulTamil Nadu ","10.280178","77.934495"
"K0638","Cuddalore","Krishi Vigyan Kendra,Vridhachalam, Cuddalore District","Tamil Nadu","=""33""","Cuddalore","Cuddalore","570","http://www.kvkcuddalore.com","4143238353","4143238353","kvkvri@tnau.ac.in","606001","ICAR-ATARI  Zone-X Hyderabad","Tamil Nadu Agricultural University  , Coimbatore, Tamil Nadu","11.550406","79.046753"
"K0639","Kancheepuram","Krishi Vigyan Kendra, Kattupakkam - 603203, Kattankulathur Post, Chengalpattu District","Tamil Nadu","=""33""","Kancheepuram","Kancheepuram","574","NA","9940542371","NA","kvk-kattupakkam@tanuvas.org.in","603203","ICAR-ATARI  Zone-X Hyderabad","Tamil Nadu Veterinary and Animal Sciences University , Madhavaram Milk Colony Chennai,Tamil Nadu","12.816295","80.034636"
"K0640","The Nilgiris","Woodhouse Farm, Doddabetta, Ooty ","Tamil Nadu","=""33""","The Nilgiris","The Nilgiris","587","www.tnau.ac.in/kvknilgiris","0423-2449382","NA","kvkooty@tnau.ac.in","643002","ICAR-ATARI  Zone-X Hyderabad","Tamil Nadu Agricultural University  , Coimbatore, Tamil Nadu","11.252651","76.432185"
"K0641","Coimbatore","Krishi Vigyan Kendra,PO. Vivekanandapuram,Seeliyur, Karamadai Block,Distt. Coimbatore","Tamil Nadu","=""33""","Coimbatore","Coimbatore","569","http://www.avinashilingamkvk.org","04254 - 297820","NA","sakvk.cbe@rediffmail.com","641113","ICAR-ATARI  Zone-X Hyderabad","The Avinashilingam Education Trust , Vivekanandapuram Post, Seeliyur (Via), Karamadai Block, Coimbatore District 641113, TamilNadu","11.238937","76.880093"
"K0642","Tiruchirappalli","Krishi Vigyan Kendra,Sirugamani,Distt. Trichirappali","Tamil Nadu","=""33""","Tiruchirappalli","Tiruchirappalli","591","https://tnau.ac.in/site/kvk-trichy/","0431-2962854","NA","kvksgm@tnau.ac.in","639115","ICAR-ATARI  Zone-X Hyderabad","Tamil Nadu Agricultural University  , Coimbatore, Tamil Nadu","10.896628","78.526363"
"K0643","Chirang","Krishi Vigyan Kendra, Chirang, Assam Agricultural University, Kajalgaon,Distt. Chirang, (BTAD) Assam, India 783385 ","Assam","=""18""","Chirang","Chirang","612","https://kvkchirang.aau.ac.in/","NA","NA","kvk_chirang@aau.ac.in","783385","ICAR-ATARI  Zone-VI Guwahati","Assam Agricultural University , Jorhat, Assam","26.528953","90.502277"
"K0644","Uttar Dinajpur","P.O. Chopra, Uttar Dinajpur","West Bengal","=""19""","Uttar Dinajpur","Uttar Dinajpur","311","http://www.udkvk.in/","NA","NA","udpkvk@gmail.com","733207","ICAR-ATARI  Zone-V Kolkata","Uttar Banga Krishi Vishwa Vidyalaya , Pundibari-Coochbehar","26.379171","88.310959"
"K0645","East Medinipur","Mulakhop, P.O- Dayaldasi, Block-Nandakumar, Dist-Purba Medinipur","West Bengal","=""19""","Purba Medinipur","Purba Medinipur","317","http://www.purbamedinipurkvk.org/","3228295242","NA","purbamedinipurkvk@gmail.com","721632","ICAR-ATARI  Zone-V Kolkata","Bidhan Chandra Krishi Viswavidyalaya  , Mohanpur, Nadia, West Bengal","22.179374","87.870861"
"K0646","Morbi","Krishi Vigyan Kendra, Gorkhijadia, Morbi,Gujarat","Gujarat","=""24""","Morbi","Morbi","673","http://www.jau.in/index.php/extension-40/krishi-vigyan-kendras-kvks/morbi , https://hemangidmehta.wixsite.com/website","NA","NA","kvkmorbi@gmail.com","363641","ICAR-ATARI  Zone-VIII Pune","Junagarh Agricultural University , Junagarh, Gujarat","22.812676","70.822805"
"K0647","Raipur","Krishi Vigyan Kendra, Raipur,Chahattisgarh","Chhattisgarh","=""22""","Raipur","Raipur","387","http://www.kvkraipurcg.org/","NA","NA","kvkraipur@gmail.com","492012","ICAR-ATARI  Zone-IX Jabalpur","Indira Gandhi Krishi Vishwavidyalaya , Raipur (CG) ","21.238252","81.704839"
"K0648","Vijayapura2","ICAR-Krishi Vigyan Kendra Station Road Indi,  & Dist  Vijayapura, Karnataka","Karnataka","=""29""","Vijayapura","Vijayapura","530","www.kvkvijayapura2.com","08359-200010","08359-295705","kvkindi@uasd.in","586209","ICAR-ATARI  Zone-XI Bangalore","University of Agril. Sciences  , Yettineyudda Campus Krishi Nagar, Dharwad,Karnataka ","13.2967","77.800809"
"K0649","Peren","Krishi Vigyan Kendra, Jalukie, Peren District,Nagaland","Nagaland","=""13""","Peren","Peren","613","NA","NA","NA","kvkperen@gmail.com","797110","ICAR-ATARI  Zone-VII Barapani","ICAR Research Complex for NEH Region , Umroi Road, Umiam, Barapani","25.571173","93.729945"
"K0650","North 24 Parganas 2","North Farm of ICAR-CRIJAF, Nilganj, Barrackpore, North 24 Parganas, PIN-700121","West Bengal","=""19""","North Twenty Four Parganas","North 24 Parganas","303","http://www.crijaf.org.in/kvk2/KVK-N24Prg.htm","NA","NA","kvkn24prg2@gmail.com","700121","ICAR-ATARI  Zone-V Kolkata","ICAR CRIJAF , Barrackpore, West Bengal","22.45","88.26"
"K0651","Fazilka","Krishi Vigyan Kendra,Fazilka (Abohar),Punjab","Punjab","=""3""","Fazilka","Fazilka","651","www.kvkfazilka.com","01634-224024","01634-225313","arvind.ahlawat@icar.gov.in","152116","ICAR-ATARI  Zone-I Ludhiana","ICAR - CENTRAL INSTITUTE OF POST-HARVEST ENGINEERING & TECHNOLOGY , ICAR-CIPHET Abohar, Punjab","30.403959","74.026497"
"K0652","Gorakhpur 2","Mahayogi Gorakhnath Krishi Vigyan Kendra, Chaukmafi,Peppeganj, Gorakhpur, Uttar pradesh","Uttar Pradesh","=""9""","Gorakhpur","Gorakhpur","148","http://www.mgkvk.in","NA","NA","gorakhpurkvk2@gmail.com","273165","ICAR-ATARI  Zone-III Kanpur","Guru Gorakhnath Sewa Sansthan , Guru Gorakhnath Sewa Sansthan, Gorakhpur","26.9308","83.2386"
"K0653","Malda 2","ICAR-CISH-Krishi Vigyan Kendra,  Madhav Nagar, Malda, West Bengal","West Bengal","=""19""","Maldah ","Malda","316","NA","NA","NA","kvkcishmalda@gmail.com","732103","ICAR-ATARI  Zone-V Kolkata","ICAR Central Institute of Sub Tropical Horticulture, Lucknow regional station , ICAR-CISH Lucknow regional station, Malda","24.58482","88.08413"
"K0655","Durg 2","Krishi Vigyan Kendra (IGKV), P.O.-Pahanda(A), Block-Patan, PIN - 490042, Distt.  Durg.(C.G.)","Chhattisgarh","=""22""","Durg","Durg","378","NA","NA","NA","kvkdurgigkv@gmail.com","490042","ICAR-ATARI  Zone-IX Jabalpur","Indira Gandhi Krishi Vishwavidyalaya , Raipur (CG) ","21.210427","81.543624"
"K0656","Nadia 2","Eastern Regional Station, ICAR-NDRI, Kalyani, Distt.- Nadia, West Bengal","West Bengal","=""19""","Nadia ","Nadia","320","NA","3325828264","NA","sanjayray2006@gmail.com","741235","ICAR-ATARI  Zone-V Kolkata","ICAR National Dairy Research Institute , Karnal","22.9726","88.4929"
"K0657","Bemetara","Krishi Vigyan Kendra, Jhal, Bemetara District- Bemetara (Chhattisgarh) 491335","Chhattisgarh","=""22""","Bemetara","Bemetara","650","http://kvkbemetaraigkv.org/","NA","NA","kvk.bemetara@igkv.ac.in","491335","ICAR-ATARI  Zone-IX Jabalpur","Indira Gandhi Krishi Vishwavidyalaya , Raipur (CG) ","21.8073","81.558968"
"K0658","East Garo Hills","MEGAGRE","Meghalaya","=""17""","East Garo Hills","East Garo Hills","273","NA","NA","NA","caukvkeastgarohills@gmail.com","794111","ICAR-ATARI  Zone-VII Barapani","Central Agricultural University , Iroishemba, Imphal, Manipur","25.6193","90.4647"
"K0659","South Garo Hills","Dagal Gopgre, Chokpot.","Meghalaya","=""17""","South Garo Hills","South Garo Hills","277","NA","NA","NA","caukvksouthgarohills@gmail.com","794005","ICAR-ATARI  Zone-VII Barapani","Central Agricultural University , Iroishemba, Imphal, Manipur","25.29851","90.60348"
"K0660","Kiphire","KVK,Kiphire, ICAR for NEH Region, Nagaland Centre","Nagaland","=""13""","Kiphire","Kiphire","614","NA","NA","NA","kvkkiphire2017@gmail.com","798611","ICAR-ATARI  Zone-VII Barapani","Indian Council of Agricultural Research HQ , Indian Council of Agricultural Research, Krishi Anusandhan Bhawan-I,Pusa, New Delhi","25.89","94.78"
"K0661","Gomati","Rangkang","Tripura","=""16""","Gomati","Gomati","654","NA","NA","NA","kvkgomati@gmail.com","799101","ICAR-ATARI  Zone-VII Barapani","State Department of Agriculture,Govt. of  Tripura , Agartala","23.5089","91.6588"
"K0662","West Tripura","Krishi Vigyan Kendra, West Tripura, Belbari","Tripura","=""16""","West Tripura ","West Tripura","272","NA","NA","NA","kvkwesttripurajirania@gmail.com","799045","ICAR-ATARI  Zone-VII Barapani","ICAR Research Complex for NEH Region , Umroi Road, Umiam, Barapani","NULL","NULL"
"K0663","Yadgir","Kawadimatti 585 224 Taluk: Shorapur Dist: Yadgir","Karnataka","=""29""","Yadgir","Yadgir","635","kvkyadgir.com","NA","NA","KVK.Yadgir@icar.gov.in","585224","ICAR-ATARI  Zone-XI Bangalore","University of Agricultural Sciences , P. B. No. 329 Raichur,Karnataka","16.492844","76.749779"
"K0665","Mungeli","Krishi Vigyan Kendra, Mungeli, Nirjam Road, Chatarkhar, District: Mungeli (Chhattisgarh)","Chhattisgarh","=""22""","Mungeli","Mungeli","647","www.kvkmungelicg.in","NA","NA","kvkmungeli2017@gmail.com","495334","ICAR-ATARI  Zone-IX Jabalpur","Indira Gandhi Krishi Vishwavidyalaya , Raipur (CG) ","22.1564","81.383"
"K0666","Anuppur","Indira Gandhi National Tribal University,Lalpur,Amarkantak,(M.P.)","Madhya Pradesh","=""23""","Anuppur","Anuppur","390","NA","7629269877","NA","kvkanuppur@gmail.com","484887","ICAR-ATARI  Zone-IX Jabalpur","Indian Council of Agricultural Research HQ , Indian Council of Agricultural Research, Krishi Anusandhan Bhawan-I,Pusa, New Delhi","22.803673","81.752244"
"K0667","Alirajpur","Near New Collectorate building, Dahod Road, Alirajpur","Madhya Pradesh","=""23""","Alirajpur","Alirajpur","639","NA","7394233581","NA","kvkalirajpur18@gmail.com","457887","ICAR-ATARI  Zone-IX Jabalpur","Rajmata Vijayaraje Scindia Krishi Vishwa Vidyalay , Gwalior","22.317189","74.355968"
"K0668","Singrauli","Singrauli (MP)","Madhya Pradesh","=""23""","Singrauli","Singrauli","638","http://jnkvv.org/JNKVV_EXTENSION/EXTENSION_KVK_Index.aspx?CC=2012","NA","NA","kvksingrauli.2017@rediffmail.com","486886","ICAR-ATARI  Zone-IX Jabalpur","Jawaharlal Nehru Krishi VishwaVidyalaya, , Jabalpur","24.19921","82.664547"
"K0669","Govindnagar Bankhedi","Krishi Vigyan Kendra  Govindnagar ,Paliya-Pipariya, Govindnagar,Tah- Bankhedi,Dist- Narmadapuram  M.P.","Madhya Pradesh","=""23""","Hoshangabad","Narmadapuram","409","http://kvkhoshangabad.com/","9644182002","NA","kvkgovindnagar2017@gmail.com","461990","ICAR-ATARI  Zone-IX Jabalpur","Bhau Sahab Bhuskute Smriti Lok Nyas , Bhau Sahab Bhuskute Smriti Lok Nyas, Paliya Pipariya, Govindnagar, Teh- Bankhedi,District- Hoshangabad (M.P.) 461990","22.7977","78.548"
"K0670","Pathankot (Gho)","KVK Pathankot,VPO-Gho","Punjab","=""3""","Pathankot","Pathankot","662","NA","1870256005","NA","kvk-pathankot@pau.edu","145023","ICAR-ATARI  Zone-I Ludhiana","PAU , Ludhiana","32.1919","75.3935"
